"","SNU601_DMSO","SNU601_Ortho","SNU601_Para","SNU601_Meta","SNU216_DMSO","SNU216_Ortho","SNU216_Para","SNU216_Meta","SNU668_DMSO","SNU688_Ortho","SNU688_Para","SNU688_Meta","AGS_DMSO","AGS_Ortho","AGS_Para","AGS_Meta","MKN1_DMSO","MKN1_Ortho","MKN1_Para","MKN1_Meta"
"DDIAS",5.13249373348947,5.40997163199762,4.06529053732367,5.3500608485417,6.06699270800172,6.12687068207122,4.8529691645661,6.1892226746745,5.68938899656017,5.65941865713994,3.78285420947842,5.70354250962185,5.62453182401349,5.52508606722988,3.92813478546872,5.46532407299278,6.25444561307889,6.24445132675365,6.35199144957045,6.35929499000551
"SKA1",6.19799936309325,6.4463612772242,3.67024764863382,6.49257568765296,5.75535984217659,5.80820139365826,4.68810947854664,5.71810910944935,7.11407996849795,7.04747197801486,3.2654912667781,7.18751791637042,7.02615161012808,6.97830587508742,3.80361065803571,7.0970043414719,7.33352020804011,7.47997322144247,7.43906605695405,7.49091014755129
"ARL5B",8.32859171781776,8.43406350129114,9.43279806551804,8.39587606229238,7.13559701344718,6.91087528356476,8.12322706392593,7.213566753977,7.51584931107641,7.6875788457106,8.65183805328924,7.48568619120677,8.87799627583009,8.98634904648203,9.75839006721599,8.89083361984138,7.92784851684905,8.1825902419298,9.15253703122058,8.15804957003402
"SKA3",7.23407037080328,7.44100995520148,3.47451595872828,7.395174052185,7.11668916441534,7.46877068603915,5.8720749645517,7.5871050241031,8.29186809647053,8.17566939865671,4.49201140479074,8.26544300148274,8.09097142700068,8.20265654127151,4.69361377801694,8.14469953211719,8.67763177465985,8.64904804098262,8.22424776617519,8.66839427686233
"FAM185A",5.58046473406143,5.86283812411195,7.73072513054057,5.73328586244388,6.53950755468834,6.45887989776336,8.31604247011933,6.41346910827721,6.2070128186342,6.374719108616,6.74945986679627,6.14057402027168,5.35135949325588,5.69828536749547,6.56677296496425,5.54948202257855,6.15655597551617,6.65649584520841,8.02511454819896,6.64176209956889
"NAPEPLD",6.83949911014767,6.81145260285268,5.3179612673423,7.03297005697426,7.03519212462158,6.85997355566331,6.32724223668756,6.94969524879162,7.4785562575073,7.79123800479079,5.60979172511088,7.71728542125773,6.46233955862401,6.47628356581064,4.66060816446622,6.40470415071849,6.17832337991203,6.59371213048077,5.22026467275621,6.46067085003271
"ALDH3A2",8.33227665152523,8.40641837559158,6.13291194898501,8.45761587321117,6.71861324925073,6.58160536183048,5.59187619687113,6.43974589230332,6.75690387578408,6.71163692637955,5.87229482138325,6.7933025693118,7.62816100829432,7.66598097246814,6.57426480591858,7.36067976462599,7.28223268926324,7.24280360258251,5.75521043481807,7.2508338715225
"FHL2",7.81749384630503,7.8001665195995,5.80533636252642,7.70108351492475,8.07196775533872,8.05437741833663,6.26749945544212,7.99121999438159,7.91839765923124,8.16604404981383,6.23410549943095,8.10681657877724,7.94266268548157,7.97171402266104,6.7067526846504,8.01134131627746,7.88904762570661,7.66700645875842,5.44375900113573,7.73468240209063
"MTF2",7.58876106638679,7.52756098120033,6.07810875910997,7.58775655235783,7.82642503510354,7.65584243886632,6.36334986216663,7.88325554408267,7.35913972385914,7.35440478889704,5.81064024019295,7.31775991495131,8.13976723623638,8.26970456023964,6.34237651793261,8.24154842528832,7.82793859513838,8.02020545104303,6.95597860011531,7.97409871021895
"CEP162",6.28428629920962,6.16891292057773,4.54916016894574,6.19346296562765,6.2453887625161,6.27193108953549,5.14090814867639,6.34717759574032,4.83937152236011,4.71366055973036,3.57805229358901,4.72402456665256,5.71340357441295,5.82625345522817,4.41522139162859,5.52269535349276,5.35049996636692,5.49626232586634,4.34496461495988,5.46666620618839
"ADGRL1",8.3510751804823,8.35558809692787,6.77912839107781,8.35930851141407,7.5460956392904,7.55386857434801,6.85992714555636,7.54356298006394,6.60268328686275,6.74038140702567,6.03376853130915,6.79083650534754,6.94782718828786,6.72260382731098,5.98300789967818,6.98792668893884,7.83311475187438,7.74759920187511,6.75171054998909,7.75729617651857
"NLRP1",4.49272547061772,4.58862851035442,9.08640354433661,4.93461876277922,7.48383365943334,7.35854521466847,9.05879730392428,7.44252704324075,4.25881957353913,4.39027854819176,8.23519378509243,4.32937904608739,6.43656558139852,6.6811094328666,8.76549708736995,6.70268957952556,5.82963236979357,5.99630639089535,8.78020337913909,6.07806372987772
"PLEKHA6",8.19939780587098,8.18956204598802,5.8519269263039,8.31884048823649,6.94062828397379,6.88425330611716,5.40782246556987,7.02111938453128,6.79386517194533,6.6828521401248,5.96639400184073,6.79278905464608,7.72174341006392,7.59517104278159,6.4177044177754,7.82329824089337,5.88083355522046,6.06190804938245,5.3188881518372,5.87942989108229
"CLSTN1",9.45148917870566,9.3553992059208,8.41142359549394,9.5606387341363,9.20035217942376,9.19512880565107,7.50138947487871,9.13716428187307,8.3332601825182,8.29275278858925,7.48717397150595,8.35936207651686,9.04873732506202,8.98544505626397,7.27794021261446,9.1171915080093,9.06006052757058,9.10801302465082,8.0572236670137,9.10160968504371
"BTBD3",6.54061178558469,6.45211102209917,5.78481351345417,6.72169475543085,7.56370319692846,7.48731834849473,5.73111198530787,7.50702337232399,9.5256980875745,9.77013267646063,5.42697226740974,9.52306601796587,6.4561399723278,6.71724903960178,6.06067595045374,6.42209071575472,6.45093243773081,6.52111626938512,3.92399050044171,6.66897063863032
"ATF6",8.45077275620898,8.47550429805569,10.3031423345744,8.50438829482858,8.1621528714706,8.30467424073706,9.6040561393523,8.32670947901019,8.79909037654967,8.87140941984667,9.93028959963617,8.80297118760408,9.62634655904992,9.63143625120767,10.4788293491706,9.67875097146008,8.48048666225644,8.52631791697456,9.82605482074507,8.42985622678162
"SEPHS2",7.40923666339578,7.60182218899248,8.5436552281067,7.58637838752744,7.32852727559679,7.57754321702757,8.85628680409673,7.60812733063446,7.9107416433522,8.16171996631023,9.71821891376668,7.96911276203233,8.2646191241902,8.41033802862192,9.33558022543317,8.39101412053169,7.81103754210918,7.89640514344277,8.64468545304291,7.7827816541669
"RAB18",6.4575901718855,6.76646001732177,8.14045761074868,6.74536700007705,5.80915187263434,6.20479969924039,6.95387856144583,6.11913201260082,7.78186004244228,7.77933054846692,9.04643310023327,7.69230406771389,7.39972876524159,7.58879826095346,8.82244761572335,7.45472297561691,6.88582603503645,7.12336733390007,7.62081813921456,7.11182512329063
"SIRT2",7.12580530002339,7.18842020364159,8.08363973171826,7.10275494652745,6.32461680173127,6.63550255914781,7.87342753594691,6.36253246645833,6.59686510869216,6.74987103294412,7.88394236366516,6.60772832952846,6.73905673973535,6.21723336618386,7.90749521268737,6.54885589159982,7.19762473889036,7.29312144817915,7.87622974869203,7.21372474583436
"DKK1",5.8338050228363,5.87291696045294,4.43959344040623,5.65559170071343,8.66746409995977,8.84373963377575,5.27643940840058,8.84243639013658,7.1840296750515,7.24657601356608,3.24447411454732,7.4009629315655,8.07114474858206,8.05791194039548,4.61426904695352,8.22669567515832,7.8430217486578,7.95694868278471,2.8196774324098,8.00562207953144
"CCT5",9.04622218606294,9.08630178107205,7.9054544235278,9.11536930741564,8.45324276823586,8.29330863979446,6.59764899020889,8.45784300036043,9.66896017416749,9.60902661784804,7.83467426731779,9.62140608823346,8.89191735488832,8.91808371822156,7.01118458830175,8.8358840288752,9.70779922948807,9.68651109369342,8.68436566921864,9.74997769311696
"TPX2",9.36512683035935,9.33551269981145,6.43195704625501,9.3290101097871,10.1239384817755,10.1526419368514,8.47348378636691,10.2153165749986,9.91769103970818,9.96571614149187,8.07126787448209,9.86778091292545,9.89154860475729,9.9192287126138,6.48941308876395,9.83746778629334,10.4766194262317,10.4334521233551,9.85922686436079,10.4932957567769
"CEP152",6.86506474732316,7.00309430305649,5.01262785758607,7.12755261674726,7.28735521417465,7.13638411346893,5.8495636665547,7.42793284091093,8.84711585718497,8.96970271610316,5.2796346272181,8.80595354746734,6.69987608210245,6.86426191401359,4.98533950465073,6.54475655428761,6.71182049053087,6.90020812302691,6.02800696456769,6.85366974073161
"KLHDC10",7.71589875936625,7.61001676219167,9.15172082679485,7.8814491448049,7.93751250224271,7.79727658560222,9.68890691263839,7.90719674864534,7.89294216431824,7.95948973928363,9.45210858876614,8.05361285662284,7.693977467265,7.67405364877977,8.85177960785319,7.30286682878478,8.46210381970895,8.47391363260502,10.1893416541898,8.48774647340355
"MAST3",6.8593919624239,6.8308535349367,4.94957795369902,6.74991768735612,5.94550030525918,5.88709856639337,5.21261254044985,5.90654599389296,5.61820438009781,5.69058641631285,4.56473100517086,5.86900572003099,5.85832550899858,6.10838329204942,5.03160384145594,6.1092606110417,6.53298682540425,6.69080359057034,5.77442590017338,6.65811106290764
"ZNF292",7.08591310494368,7.06103434975468,8.57117999354005,7.01954753062227,7.35138287936342,7.22829401631429,7.66658818514062,7.40956199587569,5.62034573450161,5.84400771007582,6.50268889224473,5.72875158738649,5.79109808071859,5.97092635290569,8.03218259352873,5.81929980954087,6.45660690624247,6.50995925589052,7.10837844960529,6.67701422378562
"PDS5B",8.54309377830668,8.63298558841139,7.32453236510115,8.72109944141604,8.59779173387554,8.65419508463373,7.55689220106744,8.71870246357918,9.21494416966667,9.34021039753913,8.08270870759934,9.26867352822194,8.59669321898566,8.70302120777636,7.72536844141927,8.63636093293302,8.99072700482262,9.17270564682776,7.96963894419076,9.07909022672953
"FOXM1",7.89805309719437,8.03428469319721,4.48734590410101,7.85245661393811,7.33694545196791,7.4392607446176,4.92044067282214,7.36485646160137,7.92931193124682,7.88687024199731,3.81321516252407,7.8988763032933,7.55435998439555,7.53020317494124,4.09362954691049,7.62346188459486,7.92742225281074,7.77114683792189,5.72541435632927,7.91419411417591
"VWA8",7.78342221337224,7.68246406720188,5.96748637736685,8.04099193263821,7.23038765203435,7.17241557095925,6.44299323613892,7.34096941367439,7.51171348335385,7.57538306750025,4.87468475541654,7.54609456806443,7.62716908140237,7.76674670987251,5.23776524796973,7.66060945182348,7.32378643798511,7.40837676312435,6.50550184856296,7.34312600496445
"KDM4C",6.81952195585471,6.82911421004624,7.82699119281897,6.77131489771722,5.2860478097104,5.26159737649639,6.62170699777141,5.32486943515607,5.83080314541124,6.11338326057444,7.06644028988365,6.00391045388201,6.5048222395019,6.53630081392255,7.47098211651747,6.39196001442722,5.23299892424641,5.49612106030508,6.72554040033699,5.24136899875244
"ZBTB43",5.66587770561738,5.97112676745528,6.89803147128388,6.00929837951591,5.6312395449658,5.50146744465737,6.2864069496025,5.79877242595444,5.96737563126442,5.82687173875471,6.94928274807306,5.93882817128454,6.17093925146063,5.8852745885192,7.92345339102148,5.86692010155,6.92534897245193,6.91705968943128,7.5697276072029,7.05614854948467
"RAP1GAP2",7.28958092250472,7.22618000044972,6.10928789210342,7.05232340281147,6.71020270769177,6.81595506857929,5.6155404249709,6.73200412829504,6.3285098931224,6.22014299122623,5.27730386694021,6.47862565697099,7.04144504433828,6.89795494236905,5.73151704954918,7.02464478762427,6.79387591816145,6.76244811584886,6.18123702858576,6.71079703158291
"TOGARAM1",5.54033302606132,6.08963254849592,7.23142932434594,6.02245486644631,7.19699151631088,7.2535498096568,8.58113351238373,7.45347661725353,5.9699907329001,6.20712469967202,7.65006982012431,6.03958523786897,7.27603863496302,7.32042539995384,7.8969377067421,7.36161098295298,6.64775050846285,6.7916940841953,8.14243211557567,6.63200984247305
"KDM6B",7.34898848622739,7.26936270051488,8.80788466495184,7.20596435245498,6.51068501626023,6.52282782650832,8.63634633750688,6.48935606973914,6.33343778310306,6.6427513073007,9.00960212062749,6.53662910259451,7.82738062468088,7.62127940561626,8.55063694701254,7.74494795499232,7.0820657155088,7.00194022013213,8.09781968745802,7.042066304205
"MAST2",6.60074704278563,6.63688174060905,5.82174702860947,6.55362052768291,6.79355721985136,6.92514935055759,5.75196658516933,6.92105980889049,6.38557193297332,6.33985548687992,5.31426223242758,6.4591877280778,6.86195560672809,6.84933626090335,5.92640290688693,6.92345426644248,6.47459476910911,6.44625440000313,5.55878335566253,6.614515694774
"ZZEF1",8.38671931580599,8.20985082709605,9.37069894535116,8.43548008215653,7.6998637809301,7.51884225681801,8.80236194151603,7.5567330527073,7.5769361389278,7.65547024434607,8.59710812224273,7.65716973196051,7.05779733699784,7.17985972038724,8.28755762105741,7.11431349245848,7.29047869220332,7.37050770548618,8.4078070190885,7.42162035973993
"NCDN",5.69867731746478,5.99888082663358,7.23448968349117,5.69639905512534,6.13021724132565,6.32919319672952,7.9113132187304,6.25488608809269,5.15458765628377,5.17069096744555,6.70410450082537,5.33696440053563,5.37576206344243,5.41365303409056,6.76504874943918,5.42069901095823,6.5013320964874,6.39086225870008,7.69240014077235,6.54923618416924
"FLNA",9.43635067412732,9.47064453763089,8.21413332066681,9.48627216009536,10.1406692554208,10.274315491185,7.86721705865627,10.2067578125187,9.74578203442034,9.68750512806089,8.57929969349197,9.8237437632669,9.70011974824175,9.60066218082004,8.12693745041645,9.71347038150085,9.4863688144749,9.36518824414626,8.42569061587856,9.46766900095126
"MPRIP",8.41783359997248,8.32133871458521,7.10448379756819,8.49889867012704,8.11754936735426,8.17950089593191,6.65618857112194,8.10795346152547,7.6683608255863,7.52758758968231,5.8816278035716,7.68169227179053,7.929350973279,7.94357733664541,6.50829927601748,7.88412999275466,8.37665021295994,8.31959121444694,6.21570823369568,8.30144476619444
"FLNB",9.25417512944078,9.16901746934239,6.85429010956602,9.33456284280499,9.37499515282252,9.33282950007819,6.94839447403654,9.32170926421061,8.42415229766605,8.43062866553748,5.19185342873777,8.49176192230386,9.60483370273267,9.60023147248756,7.11000363928308,9.58670918435866,8.95354388483369,8.8840286232663,6.26180933985589,8.93146277676807
"TTLL12",8.64802665243707,8.91118572402406,6.78458284814364,8.69728345323184,7.65897166159795,7.71643521689299,6.49127194255362,7.64636174061201,8.2354536116228,8.255143881068,7.25357617202893,8.34023051906836,7.53122732011643,7.49609970731316,6.38545939808647,7.53496378922891,7.40469716888041,7.30317841149726,5.78033309099475,7.36806702505025
"CYFIP1",7.49671306683093,7.5989657906082,6.82623008273546,7.62778680138128,7.24873030286128,7.31929144179323,5.83181774565169,7.34498685160649,6.55530185874087,6.7050264635525,5.01007298817649,6.59872426005973,7.1985139445984,7.36480739643441,6.88688393041469,7.21242024178876,6.68545265255799,6.77599565203658,5.94724988641395,6.73337230314525
"ARL6IP1",10.5968542168749,10.6604778573432,9.20317000635133,10.7096212281069,10.5679029918228,10.5832227674815,8.718065535625,10.7522312556727,9.87015911791854,9.83292192197528,7.70925336086057,9.76667297715172,10.735253747484,10.691406971383,9.01318361207014,10.723420275217,10.9111081425776,10.9263031007241,8.96469075435476,10.8929293915296
"JMJD6",6.1820068196246,6.21411041084284,7.69652937051178,6.13833908783037,6.21603870825998,6.18667457103573,7.0367570812248,6.12606277119491,6.92785828306125,6.92249606230081,8.77531049967383,6.79128250517749,6.05249016389441,6.07423186165772,7.35418585425624,6.04984577782307,5.98553417064402,6.10038190732027,7.70485897320265,6.11371136855474
"NBEAL2",7.56694998597958,7.60399971287913,5.11742612940337,7.5140063688085,7.31522184955876,7.42425565694408,6.35914608759212,7.30379542277674,6.5643768395296,6.58148275289879,5.66012733876231,6.7230736901942,7.22979705945539,7.22417460101819,6.06513940194687,7.20429223978984,5.76470302675014,5.64589169570908,5.08939246030125,5.77286541044942
"DTX4",7.64040726296937,7.43427992177532,4.97521996712526,7.62990361923359,6.42415152746746,6.3496256524336,5.16156212640114,6.60764832433724,5.691795615868,5.62481686451259,5.0040061144679,5.43151690375122,6.7690342418247,6.92373099338629,4.90300367426878,6.94056153629983,6.00296275329198,6.01851517759385,4.44610101265363,5.94979798476661
"TMEM131L",5.59664540368217,5.92917913726007,4.5183163551362,5.75360802555769,7.23118473997689,7.3724889806605,5.54201445177126,7.5191169173159,6.46639331643687,6.74858070901023,4.12988273428576,6.61371944038827,5.95784534162567,6.02216178887978,5.25601745572395,6.07424001252543,6.53884963978491,6.68575092197922,4.95142536590834,6.67753155797633
"COBL",7.13541691721978,7.26171524459864,6.26270038322805,7.18834720419018,8.23978739135218,8.36925914819304,6.41772275553352,8.22243396533708,6.08495882384113,6.02078197054476,5.19703510211806,5.63584982323472,6.87054384623525,7.15210590684337,5.99567149682371,7.04328590864107,6.91530004939231,7.0259106824915,5.41325855675646,6.89502718299883
"PDS5A",8.87424424519939,8.93780198071685,8.29057923719725,9.04855547201388,8.77774362197418,8.69970019992712,7.77445267701212,8.89889852641652,9.20642983736993,9.35721239611387,8.22183489512641,9.18148655669766,9.21885934207807,9.26587403894754,7.96722109258175,9.19771132662038,9.29004824599201,9.33721572811345,7.47361760859114,9.40420137288249
"MTCL1",6.61349066310959,6.47255635364449,4.73090528190771,6.38585388072979,8.38047436719141,8.01800199377804,5.78045214682788,8.34459675305905,6.34293815210815,6.3750907969517,4.9043006116855,6.38491979103036,5.97174570913965,5.88108309178178,5.25782257837277,5.76822951122107,5.53457931315889,5.57391579466306,4.78193973850603,5.46553282099717
"PPIP5K2",7.09583404709701,7.03049983981006,8.37543685169578,7.07342276656742,7.2795606979721,7.23046313136376,8.83835862043069,7.43816285453922,7.69482277758199,7.85906897036261,8.68210849464361,7.74058039703643,6.96703104541911,7.14766543238027,8.00781709187808,6.87218531870158,7.92554599537959,8.15615578057653,9.54228103844951,8.05653302732252
"NEMP1",8.14019293903953,8.2790801202898,6.29511248688529,8.31166538125616,8.92246716959279,9.1074123112762,7.56355862802495,9.17134891317825,7.83724459303641,7.99057279992133,5.38285213482255,7.92675003661776,8.14261217748123,8.28971330369844,6.22512186402959,8.21079286523068,8.74292414196086,8.81644690376486,7.89806146851595,8.85522021152074
"NCAPD3",8.04783488373853,8.04146672022388,5.91578681216721,7.99829230793715,8.15591746099134,8.23364721020746,7.01605055045811,8.28998228030178,7.44970635067738,7.49321921543068,5.26902724683279,7.4895890250982,7.23187605845231,7.35366678467502,4.78434174665343,7.31913590147092,7.76995831391973,7.77395784463371,7.2496202674653,7.83014378278478
"RPGRIP1L",5.67391487316526,5.71892470264491,8.55510340198078,6.03842274817357,6.99534828600337,6.77012221517414,8.63760341113154,6.9380345694592,6.98895263504992,7.39521601700608,8.47602390114966,6.93254124422522,5.492139188413,5.88364000568939,7.20649117786991,5.56348726694497,5.83873428336738,6.20356397512297,8.01523228345546,6.03123958958304
"WDR7",7.38713210833798,7.3805841182581,8.00936256039864,7.43828859534161,6.69006502076204,6.57652914500848,7.9284014140543,6.53805163110968,7.03266304432952,7.07912776093392,8.83872415180505,7.23692278591775,6.38946330130744,6.49018500274687,7.50643460695795,6.53943462018429,7.89640312912301,7.7660291942536,9.02382072953944,7.83134849223939
"ADNP",8.88882840183633,8.94224335908366,7.7799470269812,8.90473211031662,9.08811919925824,8.92160360898088,7.90263148332208,9.03146408571421,8.73953678833816,8.71020459836208,7.68001997363286,8.64945396207131,8.87503370035569,9.00969421869929,7.76249945376716,8.83159817092873,9.08066989978503,9.15087549876911,7.75394778944239,9.16829978232376
"NCAPH",7.36834039259957,7.41369441340801,4.7932910209381,7.33814291951819,7.7003486314572,7.79282936790332,5.42171848954128,7.74849679519815,7.89067593432087,7.99591201164534,4.57149869857455,7.92522721327689,7.53126182407596,7.56525730263554,4.87740706457763,7.58749082870028,8.06854199233689,8.00003756428295,7.09801609726111,8.07706047729104
"COTL1",8.74223634592234,8.78221974568266,6.37209348522566,8.6208457963726,9.51550580718961,9.74951699673406,6.90401965493405,9.75383579142858,9.33996714598348,9.29564012574901,6.91014491318732,9.34840876984732,8.20079166593855,8.15295329394054,6.44675588380923,8.26213409334649,7.92001195685514,7.89513091815026,6.61253902319118,7.98854133705358
"RHOQ",7.15254443644818,7.20210191387325,9.61423735543734,7.55662823223266,8.55349689206213,8.49759389271822,9.83003166629702,8.74023768106552,9.1768443573599,9.23666283052478,10.0983895196853,9.26114709153481,9.22110061877873,9.2326165815316,9.93907706629559,9.34271048342453,9.18569810132854,9.29578156438913,9.60933690775097,9.21663624294202
"ABCB10",7.2250188301503,7.16828510513455,6.18333735257019,7.27175574810042,6.7486974884815,6.53406038141595,5.60212401771602,6.66235239964739,7.50268016374809,7.39678314409496,5.57711755469788,7.47665535599273,7.84584394930285,7.69445271832238,7.02858964351794,7.71854624551874,6.51083004095665,6.75125928502923,6.19150061070367,6.69197816993145
"CBX6",6.38807887852798,6.5405664628755,5.89289291719918,6.17290539171552,7.46053209722699,7.55018823643601,6.61776159314674,7.5316425773032,6.67144879399928,6.58398362136808,5.13445405415708,6.60195550182449,6.05065154150518,6.32297942130603,5.34699919145831,6.23658429244307,7.5155647311352,7.33887706064438,5.6031810993647,7.40813831231212
"SEC61G",5.54506607855319,5.50712248921695,6.89487580111657,5.46707503001426,5.29541774903113,5.69747631013161,6.69869351199254,5.4571678980783,6.82125096955754,6.78908737139716,7.85074070358572,6.8894221784861,6.24049942626786,6.3430298650716,7.39447818024141,6.13981275770528,6.65063941389779,6.67738464677719,7.60284376597805,6.68784843978514
"TGDS",6.23344300144963,6.36224883200321,7.91109526931876,6.58410084082394,5.66447550808827,5.93877473134348,7.16185779429052,5.66427055832816,5.63097558238311,5.59479960540082,6.41253181012425,5.8262499408021,6.87871838973269,6.99437273065241,7.49658047051032,7.06498456159992,6.13316611457192,6.1752238702817,8.28173530179141,6.38014402559707
"SUZ12",9.1633624127883,9.19632984061777,8.14777439937926,9.39672446690081,9.22468998998912,8.96799010732693,8.53194472620301,9.12247204384368,8.78919887529377,8.96348474441382,7.66667670609308,8.8779888315923,9.69897917300739,9.79692112813378,8.32845320503354,9.79216771897054,9.2096788020393,9.30130551885817,8.18771190702478,9.28513737117789
"SPIDR",7.51069434851425,7.28803029246663,6.4942721794393,7.51760976474747,8.47916094482875,8.31860389585796,7.16951542484173,8.4448584873904,8.3813580560082,8.63528047923359,6.31343456271483,8.48396896312625,6.75629022750149,6.91609479721964,5.83196981517928,6.84687293718041,6.36070726332528,6.47105430188228,5.34216289786488,6.36329914466665
"TSPAN15",7.46374077581016,7.74570439765594,6.05663705120561,7.77453809646665,7.27771053691541,7.70926156737434,6.25514356986086,7.37375892610782,6.21370268067079,6.50366545496527,5.08561192039634,6.58137148140721,7.84021746639252,7.77413214111416,5.92087199737237,7.88005031947449,5.54449484004438,5.86939033033904,5.39973095478534,5.68278453300647
"ELP5",6.25772400807431,6.44225907376937,7.31176305134698,6.15201939188936,6.3390156206624,6.36832956462756,7.91785486015785,6.36701134239341,6.25283418808802,6.35540101699278,7.23985745415104,6.08024499662894,6.06858823885381,6.38979135597017,6.6671444501091,6.37666800050301,7.1513867730469,7.01418460463963,8.01207956826408,7.03151972294235
"KLHDC2",6.77973863011407,6.73049396898058,8.32573843359472,7.07658465998423,7.54744777694453,7.71082206741817,9.29927169607242,7.7228387349904,8.01650114845923,7.88089407318255,9.85964304012958,8.06970101023014,8.09699137386766,8.19344563083844,9.77546614583687,8.15418075069194,7.44822550722954,7.43787985463211,9.23878722964088,7.39898071590783
"CARHSP1",7.14523040134386,7.44781387809903,5.95517687902806,6.95193975497026,7.74389090291939,7.98867919065893,6.20223969074153,7.85276198151361,8.03119447875739,8.11495312847903,6.56568050212317,8.34367467417156,7.00602238345591,6.87906829062196,5.39113954930018,7.05442840971656,6.94047396746131,6.97950867286906,5.23426492506318,7.11960627917035
"PDSS1",6.45538903127409,6.3431343076241,4.03372417042585,6.37632985046337,4.52017294001692,5.14293221433423,3.02456145934636,4.55044776184567,6.55704361823738,6.55852804722442,3.89962900371979,6.5368858543029,6.03819971647489,5.98957141772891,3.64780119425016,5.92744184081327,6.12586989050907,6.17490999361115,4.65363413394222,6.19830005930264
"PPP1R15A",7.8315050845795,7.96910016689107,9.30483007445888,7.8085416414429,6.98896748704117,7.43350899568245,8.7008736622641,7.09363190905022,5.8644902553696,5.80615529295459,9.88176824371559,6.20536372809198,7.99912068686584,7.52589809952191,9.57355273276029,7.86285379305542,6.65246287797007,6.62361868728535,7.63283231041206,6.62013880399192
"PLA2G15",6.97084370221321,7.06234753728177,5.47555734712991,6.98427350950753,7.72413025469523,7.8831274926656,6.0776270283534,7.90221651377831,6.81411701512156,6.85005246998675,6.10729046765076,6.9221110861594,7.15260370352308,7.05071974332269,6.27898095693172,7.24014675166077,7.49177923886661,7.56374549354109,6.63867499577264,7.61721608054697
"CEMIP2",9.54399294060776,9.49152126212083,8.72177881801953,9.72542456500461,8.94886917879679,8.78022748461055,6.25125179168325,8.91636288718081,7.17205982007513,7.29201043317269,6.53951802299395,7.16877335936516,9.29791993880708,9.246692884633,8.18704243374422,9.32533591379107,8.48316262274304,8.55005965988565,4.45610875473803,8.51586040591065
"PRKD3",6.90378892012165,6.9949425639588,5.77212912978579,7.07231209077768,6.85038541203911,6.82758019144013,6.03539107957618,7.0879971049347,7.1187324492966,7.35211207376669,6.05973597379179,7.15664997208707,7.47503848778445,7.60249225631946,5.97528178183502,7.46712282099694,7.61194280950339,7.81313039419864,6.57885003516009,7.55933147851122
"SDF2L1",6.01185988242316,6.31521489545221,7.57971911687159,6.45626826209168,6.57167647727498,6.8540838724733,7.13662195487996,6.76120464776339,7.12514419748539,7.28625634486981,7.81544474456719,7.31697870262392,6.06370104592174,6.18052220944438,7.55741930907296,5.97932657930314,5.34692443637704,5.41193826711806,6.88079662549538,5.39376334499403
"APOL2",5.2436463646894,5.73298641800887,6.69394318174451,5.58016920789458,6.93763830631801,7.19660213022596,8.46157554295896,6.97401774032552,5.177995923655,5.2573957716006,6.80380894411682,5.57261042810989,6.49669598669336,6.45159527723444,7.24388917759341,6.45699574684855,5.17588047464827,5.69568319994742,6.63979306949632,5.31996839622783
"KIF4A",7.69167921784444,7.79329354340487,5.21277161791064,7.71614182999842,7.40894156533575,7.05025175291721,5.64765436780514,7.19932343696412,7.85890718756854,7.97470853293076,5.0974986417185,7.75944515871868,7.74678829162589,7.82271178973395,6.02078263697873,7.56566103115011,7.86400486366667,7.85137917255714,6.34195932920385,7.9765336834825
"CENPI",7.21224515497572,7.23725045977571,3.97609099503054,7.36993516911475,8.16150017178115,7.93950628727722,5.34953634188503,8.10057776355693,7.97565470750974,8.0553726084165,3.24057161427651,7.87166692551859,7.31906899154883,7.50382319412965,3.16258812836937,7.31074015405756,7.85944721599526,7.80349352726123,6.11539144928278,7.9428119648696
"FUCA2",9.44810170845687,9.41551814021722,7.09717474476756,9.48607473237111,7.11999136685734,7.32282286092986,5.89610994304053,7.31556054408981,8.3849437773588,8.60653249330053,6.64890776355941,8.57730494543229,8.32779113393257,8.42141030753892,6.56742720265572,8.48081060578258,7.97007558116955,7.96836085825329,7.07841910091764,8.03813774742081
"SLC25A30",5.07111810364803,5.24171553247249,3.86854647427082,5.03815947236836,5.00895226537761,5.09296279236618,3.82578132991892,5.22801447521561,5.55086351832651,5.3790877685349,3.96601824535527,5.39950315315063,6.4559656538494,6.44308044348031,4.02905864143924,6.57004346705545,6.49629715375993,6.57900668494019,4.72659466566658,6.57660368725969
"IFI6",9.0738116494977,9.1812654439136,5.26988181818285,8.9073384613217,10.1385494268044,10.746378953434,8.10994350612363,10.5289260300041,6.35922850116548,6.47407558162647,4.77379183379768,6.45826032996323,10.4966223191791,10.4124622226157,5.46737747975089,10.6595286255375,7.01026699476696,6.93533952345684,5.93036315007133,7.06477916148643
"MMS22L",7.30222803059817,7.38670404049424,5.01213311466205,7.36650828140186,7.1710830287823,7.04842270169967,5.17798922377164,7.16105858982162,7.11798685237393,7.26123469285724,3.71063880293539,7.0884080302227,7.11205062200507,7.21128956242801,3.86399686757857,7.13473374272862,6.70924460108164,6.80360520380029,5.86180794710559,6.85317204003612
