"","SNU601_DMSO","SNU601_Ortho","SNU601_Para","SNU601_Meta","SNU216_DMSO","SNU216_Ortho","SNU216_Para","SNU216_Meta","SNU668_DMSO","SNU688_Ortho","SNU688_Para","SNU688_Meta","AGS_DMSO","AGS_Ortho","AGS_Para","AGS_Meta","MKN1_DMSO","MKN1_Ortho","MKN1_Para","MKN1_Meta"
"16898108",6.52055030800675,6.49193396006085,7.03745966967094,6.65900951215364,5.39425848850486,5.31424344877995,5.82853177070959,5.60885804268626,6.12189422305978,6.52135032315962,6.36714787029243,6.28389700196438,5.88022896610281,5.55277034768382,6.62891601842982,5.75337537060639,5.44359861697864,5.76115256268539,5.44990290989376,5.72554420183367
"17097773",4.63800634313218,4.0583223646648,4.89912036393524,4.79747721172572,3.82825717831341,3.8319363946715,3.34368398887606,3.80334982334419,4.55074373024427,4.12222921173126,4.5951702451006,4.31700642915664,4.16633313727479,3.36032770214528,4.25382028473002,3.64050516796867,3.47581608118878,3.59179806145934,3.805087363437,3.39397836720519
"16787530",5.46751751287302,5.47713216028816,5.75355528408725,5.39565435977861,5.30745933325028,4.82237150088594,5.60346316344886,4.88394108359635,4.31449071402558,4.53902196124434,4.20556090008063,4.48171382874943,4.85820589068891,4.2292160248223,4.33701477596354,4.57813753110981,5.2738284484412,4.65670092976093,5.2934734666736,5.19504285201407
"16944931",3.68074866803853,3.91360571215127,3.11875652403975,4.52839637691836,4.7607225401942,4.57270260829678,5.93170161768625,4.79159102789097,3.4320428471575,4.6095923085822,4.54568938137722,4.03126098118764,4.46347055613267,3.80334253075349,4.6514831009493,4.13501679726363,4.79957538996947,4.32506642729007,5.983852032701,4.59755457571704
"17000208",4.91617135762065,5.27581680339916,4.98305399038708,5.28953090428182,3.64489010088619,3.47807043512737,2.34318249548693,3.17283662102218,6.16119731023734,6.25929568658908,6.46823698419183,5.91079368247651,6.03642974657063,5.77562883532798,5.46541985729708,6.06278289054185,3.4486088485584,3.99560120742942,3.89917516623139,4.26202564583815
"16854801",6.30296425950718,6.27468448952721,3.26168585898073,6.39361508322215,6.47111070973398,5.92461067413177,3.73236561151466,6.2846259096678,4.27393647823707,3.92919909139912,3.27901275166889,4.67336327405594,5.3277084108263,4.83562479081169,3.19715528889162,5.10280075968125,6.22231918550929,6.61885789123377,3.96682026771864,6.21899006643158
"16712936",4.44225127786269,4.21497814873266,2.64568549029782,4.22751710083001,5.0281535130153,4.28555365567385,3.2691100406666,4.4676078960103,5.0236230604053,5.40137852773534,3.0064692277523,5.07408404924791,3.64068340336726,4.36056994246813,2.89918050725292,4.07358964606465,3.07185595729883,2.47838898651745,2.61941586321067,3.08956279388366
"17114774",6.03696747132028,6.29826236762948,4.58425642868516,5.99789842503201,5.9060556737629,6.48338755039506,5.12469620324662,6.14338691246825,6.67873475973688,6.13123498071887,4.95006922544266,6.25429719564298,6.7940497153606,6.91331736711657,5.28202519811192,6.69154111779706,7.54823362587919,7.38566339329894,5.55272035841975,7.65164933519853
"16816018",4.69124842125976,4.93075386638579,6.14001029899224,4.50431917720378,5.65307320013648,5.40861904742868,4.73382402390703,5.61884902974665,4.16966951809348,4.57323404807784,4.65234717545231,4.38578676640815,4.46353995005185,4.82866596398215,6.6036994779468,4.44450866524195,5.23650464168303,4.81001256292725,4.17036690487688,4.92343323223237
"16864565",6.57282144530239,7.1777602158097,6.61635458394344,6.79359916505221,5.70341658654608,5.96826159567811,5.73922392219895,5.36314944559572,5.63391354565553,5.62833632412279,6.12472229280886,5.78567598951128,7.88963591708757,7.74192164948938,7.6165313098932,7.90413081865282,5.94402395779095,5.69925026382256,5.87749322151209,5.73874359224563
"17078999",2.38541952500957,2.6705040445965,2.57675528069895,2.26903357894287,6.16778617796046,6.03103121417374,4.20658662032701,6.2286035642742,3.85953823775391,3.62573398443869,2.95249009198481,3.44960616991976,2.50103345182943,2.2046789364743,2.51304736725852,2.35777389432154,2.38618207297563,2.55865654159434,2.56102153320109,2.36207981414478
"17073477",6.57223855504249,6.65498246138979,6.42036746472316,6.24691801180453,7.22245501080077,7.73290476921652,7.22298776954893,7.37283874341141,6.53363544003693,6.38903363520941,6.84673572024626,6.59869438061905,7.12584300990487,6.93701061591227,6.87703080679832,6.93742970920905,6.12243126817869,6.19608763896872,5.70569079137603,5.79720842414956
"17118076",6.30982236290974,5.92652681796667,7.72717703896606,5.73937320353798,5.3302569245461,4.55148254771176,5.64229960470633,5.3653591241103,5.40737281750137,4.97222652686362,8.33794434026896,5.20654520387558,5.31099132020946,5.5435203047715,6.22564794177027,5.25538932673605,5.18354348599327,5.17206765280291,6.33614974514629,5.58404076551397
"16895622",8.72789926090208,8.92034229320486,8.38472892720898,8.5107882412453,8.22654161507513,8.5615627340389,8.98133074709224,8.46878375555858,9.40974257974971,9.49421241945236,9.60757324817115,9.39377364742255,8.79282852961265,8.57378744878535,9.23814285372033,8.67192330793703,9.06173041470885,9.05248441701575,9.24003762699144,9.11138552649281
"17053769",4.30878717638315,4.29695659323486,4.34548660127189,4.12394401109953,4.29630135199382,3.65498213922194,5.64798774871239,4.31602300335533,4.78016333613213,4.80725799111765,5.44833984716771,4.86678860089004,4.46165826413389,4.483527851263,4.97627292053706,4.75760994260725,5.07371009539535,5.15437085624925,4.99184629985143,5.36424717206749
"16822084",5.71924218793973,6.23810125728288,5.02297516464876,5.46030208015048,6.07237595421326,5.9116932745963,4.81092886720459,6.14183359541901,5.50302820808608,5.68939691458027,4.95905326379274,5.45528364587173,6.18447541601138,6.19762428110125,5.09223703874908,6.24174771698759,4.90200094093703,5.01554517273904,4.87560145317714,4.90972416726038
"16854227",5.74965423494536,5.4763802445824,4.15632041301397,5.64040126440254,3.82005324477985,3.99402914915057,3.8687727568681,3.88585673580239,3.84956266594875,3.88516328108837,3.76344892703684,3.52077618124793,4.86943945921103,4.8997301738783,4.12975756508477,4.88558830316653,3.8062049831907,4.16436478080446,4.38064432313103,4.44938851587641
"17088957",8.12738236578774,8.16877934062707,5.43400289362199,8.34301959858897,7.24823122405723,7.14663388231105,5.7985751656056,7.27840347935237,6.00118479323166,6.11045476499431,5.36890185846142,6.16861277001233,6.58377033665866,6.67976869527669,5.32384138385486,6.70343116287702,5.7662604949696,5.71464927387757,5.17801509079189,5.72416889413261
"16667277",5.91949068549724,6.2013840469999,5.13094377662113,6.24701777128274,5.0645991052045,4.84512036147966,4.41739288919632,5.04151245755143,4.62129106453144,4.68360480645909,4.35242412554906,4.88105197476816,4.17735921445501,4.16588582188137,4.16804178801832,3.97276604042062,4.2859852537472,3.88938707948534,3.85134187791462,4.10031179662314
"16793290",3.70598139827587,3.91072114296753,3.30611941989816,3.67339993128652,4.7449586388031,4.45594827969012,4.12755462795464,4.49333430203608,4.86575128661844,5.1050719814459,3.76354249334467,5.03884365939362,4.21587144888756,4.10156946894971,3.34099260105914,4.06513239727779,3.57956574473599,3.62875442163898,3.68343477184675,3.6904268834418
"16943976",7.11361018434687,7.16064708311112,6.41583829030133,7.43681111310681,4.25161621669787,4.09200172738383,4.32537289167593,4.06143429745732,4.93182553560144,4.34773009647831,4.10460382267877,4.2020902210179,4.17343714583256,4.29165628128169,4.58362166186101,4.19295854322311,6.73763819388247,7.008564845576,5.20441230605988,6.94866626926755
"16800980",5.77544595972828,5.58133571221411,5.49073784409184,5.78744840894642,5.56587423493474,5.60672248776446,5.92950616210986,6.02554142626509,6.77490579415696,6.89138081149407,6.49499277430078,6.93759978077856,6.2203341279965,6.55728496326196,5.28208299108648,6.30922203766244,5.50621422036038,5.88375326057023,5.547863742928,5.68393681171315
"17061208",6.05389054285156,5.96272255610074,3.95865817412798,5.82508264728556,5.81297720082263,5.95216636979395,4.74778796197492,5.62754283323855,5.95321228323193,6.29217245986844,4.75495701315407,5.97477977971132,4.86700813046683,5.22891860649936,4.1043381221074,5.22600953935499,4.90836833042377,5.04823488557693,3.90415398634565,4.50355449762623
"16680634",5.20385952849447,5.22619043506067,6.8367061975304,5.39484880821401,5.03317541121849,5.02132980668283,6.61704110440631,5.01611907206183,5.09968267379125,4.79249205405105,6.38862980910113,5.13713641760493,5.24500892385298,5.03676135240807,5.25434773833224,4.86534778861585,5.89388796955153,5.79822292593572,7.26499982461078,5.60342704391232
"17121990",2.00533327218773,2.04470023936486,2.17360887892906,1.97771595636539,3.55430167599822,3.22709633361831,1.80863139505377,3.23645063679761,1.94480899380605,1.99626554023871,1.95143199001145,2.14207009229352,1.881108456898,1.88829002913907,1.94229487026057,2.03342640445553,3.96982669598338,3.88913447777076,2.57148036712649,4.1333965027901
"16944736",5.47647789894247,5.77360242311893,5.83954041575318,5.61770163771099,5.76595331460819,5.66789171264011,5.84230421276857,5.7198109795911,4.11817959759549,4.79228799184587,4.47366106062022,4.24229551405774,5.52484067188109,5.33163879527083,5.46666605448,5.67107565802349,4.70778386757364,4.89336042975804,5.16471987165701,4.90666016035559
"16821324",4.98976218897095,5.20038658070891,3.81252848732213,4.83454051266259,5.64012565774864,5.4136516916884,4.52199939663289,5.79151271979184,5.67585520638119,6.07791598426097,5.12457409734546,5.69519262549011,4.89672658636291,4.65606896439605,4.7525435692988,5.09912572098112,4.1131350583896,4.0585258783393,3.57608994584165,4.02392456124226
"16816010",5.08559729465517,5.06544327835517,4.1283918156415,4.81047273765986,6.57406169334467,6.53797879164014,5.21318455437254,6.39771220031323,4.7693565846866,4.86726241039276,4.67197983765175,5.00434916801783,5.15949349252182,5.26328250773978,4.96446281134024,5.18329722441397,6.06414395928178,5.88814690782428,4.39993720469767,5.96224903327126
"16870782",4.94714722390326,5.188369374924,4.81152791636914,5.86791819974072,4.72076174525438,3.92753094582226,3.70397514614033,3.86224778553704,3.37423895300631,2.88436785276619,2.37036803824271,3.43742279142336,2.82900330949289,2.78697141345397,2.86537658454304,3.11134658211467,5.42080611852446,5.19836100885323,5.20963078822919,5.60117239058543
"17004710",4.82600376132859,5.03405037550361,4.93944558292916,5.1555836625586,5.74107863830607,5.72425735697396,4.92701730317924,5.6072852644477,5.46433962958141,5.48475124222095,5.32603761669198,5.28738302090872,4.66048690661389,4.66380215713023,4.63288910501547,4.69170361127634,5.30402704250226,5.50621082007816,4.29410155867856,5.46651683506008
"16753158",5.15986687814906,5.06845865563454,4.71509249655884,5.09130984125488,5.67524608294965,5.6820383391145,5.74114039854408,5.59490898271271,6.4143754260729,6.33766134514617,6.57895046037653,6.14124732627992,5.43340771507829,5.40591566802188,5.53403198007193,5.39200216891192,6.0849121678817,5.95943156996617,6.21507341352448,5.57155301853853
"17011185",6.87397506096965,6.75896354445988,5.4398375054194,6.34317987957692,6.66032801459839,6.31251490779945,6.44371693174987,6.39540963227056,6.67695026589088,6.80854318507823,6.35907684443351,6.92871768010237,6.31905400571504,6.5930666571447,5.92843611006673,6.35789647251852,5.98003351063218,5.86814342319281,6.05927711909519,5.8363518880079
"16837921",5.48513030182015,5.51181226922656,5.99781906684931,5.36600199003057,5.26858211221588,4.59559087477535,4.79067846003656,4.80501480920608,4.47978680468632,4.37365732924099,5.68604317832827,4.75527253207265,5.8710763730701,5.4993483624301,5.26858211221588,5.49385827204773,4.18183159640027,4.29126611010917,4.46548226176271,4.14341713572184
"16699051",8.43794372739609,8.72212812778323,9.08403296075538,8.20710980398304,7.55585078290514,7.89078835420354,8.01652382424968,7.95268758724585,9.25308447294079,9.34246543311331,8.79165419184467,9.32192938360253,8.93165573936651,9.12728835377103,9.78841045643671,9.06953926249749,9.31911726828289,9.47925159511611,9.10696736413178,9.53230227023746
"16697654",7.42342244518829,7.14274427849537,7.24450187396052,7.20539331723189,6.71538682183,6.66090990679513,6.62243649857947,6.66420726001434,6.3679089232071,6.45242190881632,6.24353293307439,6.25592869210651,8.46415501902929,8.50499516232842,7.18589699143027,8.48116143792284,6.52322793698001,6.35278953627707,5.10394433533517,6.29462337669957
"16776048",7.16073767229036,7.113181016573,7.51336505085048,7.17104080142972,7.10793724421326,6.95133641713536,6.79761176683507,6.92470524304674,5.68367226360425,5.19660495228282,5.22794715196572,5.53260890375885,5.81942673354017,6.14826168262199,6.16704703758128,5.78129340949447,6.09589251050602,6.12231976800739,6.06171158681232,5.94770564976016
"17105488",4.13550610356023,3.67417073126856,4.24363782522085,3.62159077721501,3.59498413044589,3.86063487344461,4.06014771865514,4.07708763437811,3.59854005676838,3.629311147702,3.70395997644181,3.50296697807801,4.5430910725796,4.54383291711395,3.77001352687329,4.87751404665064,4.63913193202243,4.75085275574462,5.97417256206327,4.89511420652527
"16956356",3.77381845014295,3.36266576196274,4.29525056776819,3.6850244562967,5.02527781464221,4.88810696684125,4.8297962501062,4.8810090768947,4.47274728596124,3.91029796923292,4.30679167398943,4.33685389951866,4.929093231679,4.74173190371094,4.26953066057899,5.11788289696949,5.08923761631847,5.09115292739163,5.42591069928525,5.2378784476278
"16670199",2.90962659479793,2.36465250361956,3.23796553015922,3.24631718720697,1.80340951338871,2.32362461558327,2.8990403542532,2.78698206816008,2.34674925662514,2.9225472982007,2.60569622062989,2.14123694959247,3.09582175800899,2.68425965086946,3.55236104865882,2.93644066720765,2.93414092795337,3.2499921325347,4.60305211737545,2.93314557360561
"17087028",4.02428321495796,3.96284919269911,4.00116361961748,4.17554402759083,4.40580426802598,4.5943695242589,4.76132296270198,4.80588952375464,5.42862964665931,5.73495999012996,4.60613874092628,5.51490572409359,4.8095793643917,4.69804109186561,4.72030199683369,5.08026289117173,5.57982593368962,5.89982340126945,5.39331182782363,5.79411320655654
"16924101",3.91772603021648,3.75248138785189,3.0496893993358,3.01439620602735,4.69283964185478,4.63721912741629,5.50374881380234,4.32531254005986,3.92931830957451,4.12890082689443,5.58167622916397,4.02843557261519,5.05566672577771,4.83891954460129,5.56164376652703,5.19969568417067,6.09073061652497,5.8770735867,7.39520129237668,6.24737170222757
"16818399",6.551858839899,6.39260092974453,5.76499269495545,6.40522533191057,6.44899826796118,6.47628246500118,5.70164463633939,6.7215820614642,5.69852804258664,5.85400778649498,5.40637807315005,5.53582666036253,5.93593309607158,6.10221060233977,5.79741442642741,6.15110255178146,5.69819726230641,5.67136556729915,5.47680248782193,5.77731482641147
"17085500",6.63884064585225,6.5084210922918,7.80183907525277,6.2214547152543,7.52972749194434,7.41212486457363,8.39158855672517,7.25394356557403,6.188691790931,6.12482255347707,7.95450545429263,6.14838357144161,5.82138352393113,5.37740936567648,7.29137141857995,6.06348361028943,7.07258392097601,7.11420761058367,8.36127169381838,7.29322999547039
"17119440",5.42018679990977,5.50179361327325,5.40534772857383,5.28855605723418,5.99368863097136,6.10583623563295,6.78428956114304,6.00514762686134,6.75210200770427,6.9337557665845,7.85729118168541,6.83077821928444,5.07385617942507,4.54911069453058,6.29720582325063,4.91112851327879,6.50049591464336,6.5515480679903,7.48084985047276,6.36519541810772
"17091883",3.92720524193227,3.18294145115491,4.26914979715404,3.48662622228306,5.50444454014842,5.42579301560464,5.99131282344898,5.5508575897708,4.65804029043545,4.93559638906225,5.66571854276854,4.76049688522037,4.18475115082899,4.55377312484045,4.58741335081138,4.65687473153311,4.03172091070522,4.91621872066375,5.14215373844206,4.54254699055525
"17053850",4.9934942806811,5.07526636622621,5.9434888056398,5.46896377192711,5.85558181481754,6.19493539733189,8.08555747281895,5.99177561660035,4.94691592189605,4.93593562731433,5.41591221881089,5.18775630731054,4.85832150841274,5.05550639737904,6.37064979714846,5.0806057789025,5.94661826644537,6.08831252630993,7.19184415485026,5.94095856180338
"16885619",4.44933212849746,4.10904764112094,4.1352579477146,3.9493025218353,6.84748363457331,7.29984301185287,7.98851314769945,7.22700894346532,3.83374488354307,4.79836483423726,4.21714819217127,3.58846179385158,4.70065829961624,5.30952899828209,4.9554061331832,5.35673280723038,6.17550711793388,6.62806651621515,6.63727439522319,7.07351244319339
"16801063",4.80609153264488,4.30461001378859,5.16358729967314,4.77386502800192,4.51013828807473,5.15255719733709,4.69443553397611,4.15316066254699,5.47954639833221,5.39834465657203,5.63985231835647,5.18806998564584,4.89224213425154,5.2869418230476,4.8922220349167,5.3199618686346,4.58638237626409,4.46246191337917,4.54233025688553,4.49002036751377
"16870931",4.21795782835169,3.95768524078698,3.47611957032537,4.08433414773394,6.73377240070085,6.27817624455474,5.08258242725444,6.49013405642803,2.90750358963488,4.05587265862882,3.71001112695281,3.58964139468746,5.38476211779236,5.28206003460603,5.28307180773804,5.15931173684179,5.3711724026486,5.32315789406302,4.66249875859079,5.58522419540305
"17065851",3.32200741848124,2.97138384479644,3.18780105153688,2.66044431818949,3.65161094644968,2.84205390112592,3.14498480669074,2.71983094317414,3.73750653831658,3.85252095235294,5.29761106909718,4.19045961405669,3.08669815664566,3.57076379640952,3.71139625112492,4.28579975791228,3.56999442496396,4.22565589275241,3.72026475142966,3.7873729454594
"17125126",3.90498570587126,3.84761898355929,4.57268401314087,3.80005445070326,3.46072459305797,3.24049909760306,3.68711410413008,3.88672633085362,3.71122679970838,4.01174644631661,3.68295732809995,3.87550278340627,4.43548094097185,4.53824936882397,5.62595572454593,4.36313503067157,7.01244596677803,6.92893583608114,7.38885696833075,6.91419625027744
"17119884",4.03005229249151,4.18111994568971,5.31197588140971,4.48477521921689,3.57490291101317,3.56404798787826,3.64298321906307,3.60061523629814,4.61543213243334,4.27014456845416,5.10435498438887,4.74250204541226,4.18974922881024,3.68872833577108,4.51345715743234,3.85093328314964,4.06035216224165,3.73627450725942,4.38187761583426,3.4380318677855
"17082012",5.27773946716898,5.26605288758966,6.11484575940775,5.23356848513336,5.68267352111944,5.78695806679497,6.32245466165471,5.47312947127162,6.14124250340412,6.02364682587162,6.64513991695274,6.23399335449773,5.03231134623585,4.83878893790041,4.67791458102243,4.68204903836781,6.25295821466725,6.5872400230827,7.53089653422699,6.19463170204605
"17117110",9.95585871422293,10.2097550221672,8.80745242130024,10.123502240921,11.0060745998515,11.2681271938015,9.82548801559137,11.2428362514519,9.19766629349039,9.34988724832502,8.66105187250303,9.21959718256928,10.0428779265677,10.1478806065682,9.32494734633136,10.1374934876538,9.92430563179327,10.0578110182618,9.29437952473288,10.0744238683043
"16912238",5.42607807082289,4.48661480053074,5.79297202969556,5.30647628864492,8.31021657353112,8.27236275691446,9.14507534829898,8.29487689110677,6.31297913804484,6.50494850218285,7.24322644624704,6.23984248618778,6.43147991803934,6.48821980060707,6.29332413325751,6.34575776950199,5.73500018418027,5.80446063855067,5.86516591689089,5.78523362159491
"17099678",7.02150227206621,7.06293014903256,7.52295737705713,7.12976079470609,6.34800683337585,6.63604920597038,6.78226221479545,6.68982416026648,7.77662070449336,7.68791731934462,8.27707547977707,7.73144184216184,7.7326992505886,7.95585275684772,8.27373250361871,7.81382980253626,7.09256009281911,7.11720904408439,6.76841194200724,7.3103373989032
"17109714",7.07338927514878,7.13302890454753,6.67009205371881,7.39626575096628,7.0973536176739,7.05913390189304,6.90750142991186,7.17462249556927,7.47959728965835,7.45836201241005,6.87754708922815,7.65887144988506,6.71835924874875,6.73642352407585,6.41869119207952,6.94872678848479,5.69878882765264,5.79522506330112,5.60110128282771,5.90850549438681
"17118046",6.31794699149,6.15950008009618,6.57523426429977,6.60719499283763,5.61048575463634,5.05582496553321,5.70297882342958,5.67267683220399,5.5705498211809,5.81340315570332,6.38419275180905,6.02513153326177,5.0330283988005,5.06894635935632,5.21763405277586,5.31304701339293,5.84289755204014,5.79123225934471,6.07146020339789,6.2109843643878
"16703289",3.82148027216495,3.51888831216302,3.58415607176758,3.77847192368155,2.97780379350191,3.45759433328121,3.02548539477499,2.99098923784896,5.98241738242535,5.99141805757571,4.7042434722062,5.74984591380863,3.3129563718268,3.21964060574944,3.10345929804342,3.5583274194101,3.97940948915643,3.61183539669092,3.96361327075036,3.52781203101241
"16899476",10.2587034983443,10.340472115586,9.98108985551701,10.2877890734574,6.35222482637466,6.95768846484661,6.34207155891484,6.526867123738,6.16468018296882,6.21562890783055,6.24567630986516,6.19592877695372,10.3477091948777,10.2357205968399,10.3750471089904,10.3309328915811,6.695779302372,6.770075978184,7.33005274412861,7.23572363610282
